ZipCode	primary_city	state	Latitude	Longitude
00501	Holtsville	NY	40.81	-73.04
01029	East Otis	MA	42.17	-73.03
01068	Oakham	MA	42.35	-72.05
01070	Plainfield	MA	42.51	-72.91
01077	Southwick	MA	42.05	-72.76
01106	Longmeadow	MA	42.04	-72.57
01107	Springfield	MA	42.12	-72.61
01128	Springfield	MA	42.09	-72.49
01151	Indian Orchard	MA	42.15	-72.51
01222	Ashley Falls	MA	42.05	-73.33
01243	Middlefield	MA	42.35	-73.01
01258	South Egremont	MA	42.11	-73.46
01267	Williamstown	MA	42.7	-73.2
01343	Drury	MA	42.66	-72.98
01350	Monroe Bridge	MA	42.72	-72.98
01366	Petersham	MA	42.48	-72.18
01375	Sunderland	MA	42.46	-72.58
01436	Baldwinville	MA	42.6	-72.07
01452	Hubbardston	MA	42.48	-72.01
01460	Littleton	MA	42.53	-71.47
01477	Winchendon Springs	MA	42.69	-72.01
01504	Blackstone	MA	42.04	-71.53
01517	East Princeton	MA	42.46	-71.89
01521	Holland	MA	42.05	-72.15
01529	Millville	MA	42.03	-71.58
01604	Worcester	MA	42.25	-71.77
01606	Worcester	MA	42.32	-71.8
01607	Worcester	MA	42.23	-71.79
01612	Paxton	MA	42.31	-71.93
01730	Bedford	MA	42.48	-71.26
01740	Bolton	MA	42.43	-71.6
01741	Carlisle	MA	42.53	-71.35
01756	Mendon	MA	42.1	-71.55
01827	Dunstable	MA	42.66	-71.48
01833	Georgetown	MA	42.73	-70.98
01860	Merrimac	MA	42.83	-71
01890	Winchester	MA	42.45	-71.14
01908	Nahant	MA	42.43	-70.93
01913	Amesbury	MA	42.85	-70.92
01940	Lynnfield	MA	42.53	-71.04
01966	Rockport	MA	42.64	-70.61
02019	Bellingham	MA	42.09	-71.47
02020	Brant Rock	MA	42.08	-70.64
02031	East Mansfield	MA	42.02	-71.17
02045	Hull	MA	42.3	-70.9
02132	West Roxbury	MA	42.28	-71.16
02180	Stoneham	MA	42.47	-71.09
02190	South Weymouth	MA	42.17	-70.95
02191	North Weymouth	MA	42.24	-70.94
02238	Cambridge	MA	42.37	-71.11
02269	Quincy	MA	42.26	-71
02334	Easton	MA	42.03	-71.1
02345	Manomet	MA	41.92	-70.56
02347	Lakeville	MA	41.85	-70.95
02368	Randolph	MA	42.17	-71.05
02420	Lexington	MA	42.46	-71.22
02446	Brookline	MA	42.34	-71.12
02492	Needham	MA	42.28	-71.24
02493	Weston	MA	42.36	-71.3
02562	Sagamore Beach	MA	41.79	-70.53
02564	Siasconset	MA	41.27	-70
02576	West Wareham	MA	41.78	-70.75
02584	Nantucket	MA	41.26	-70.01
02635	Cotuit	MA	41.62	-70.44
02643	East Orleans	MA	41.8	-69.94
02644	Forestdale	MA	41.68	-70.5
02657	Provincetown	MA	42.06	-70.2
02713	Cuttyhunk	MA	41.44	-70.9
02738	Marion	MA	41.7	-70.76
02760	North Attleboro	MA	41.97	-71.33
02762	Plainville	MA	42	-71.33
02807	Block Island	RI	41.16	-71.58
02837	Little Compton	RI	41.5	-71.16
02891	Westerly	RI	41.37	-71.81
02895	Woonsocket	RI	41.99	-71.5
02915	Riverside	RI	41.77	-71.35
02917	Smithfield	RI	41.9	-71.53
02921	Cranston	RI	41.76	-71.48
03033	Brookline	NH	42.73	-71.66
03037	Deerfield	NH	43.14	-71.21
03042	Epping	NH	43.03	-71.07
03047	Greenfield	NH	42.95	-71.85
03106	Hooksett	NH	43.09	-71.45
03109	Manchester	NH	42.96	-71.4
03110	Bedford	NH	42.95	-71.5
03251	Lincoln	NH	44.04	-71.67
03280	Washington	NH	43.17	-72.09
03281	Weare	NH	43.1	-71.73
03290	Nottingham	NH	43.11	-71.1
03303	Concord	NH	43.31	-71.67
03304	Bow	NH	43.13	-71.54
03307	Loudon	NH	43.28	-71.46
03442	Bennington	NH	43	-71.93
03456	Marlow	NH	43.11	-72.2
03461	Rindge	NH	42.75	-72.01
03466	West Chesterfield	NH	42.87	-72.51
03579	Errol	NH	44.78	-71.13
03585	Lisbon	NH	44.21	-71.9
03592	Pittsburg	NH	45.05	-71.39
03601	Acworth	NH	43.24	-72.29
03605	Lempster	NH	43.23	-72.21
03608	Walpole	NH	43.08	-72.43
03609	North Walpole	NH	43.14	-72.44
03740	Bath	NH	44.16	-71.96
03752	Goshen	NH	43.3	-72.14
03771	Monroe	NH	44.28	-72.01
03781	Plainfield	NH	43.53	-72.35
03811	Atkinson	NH	42.83	-71.14
03837	Gilmanton Iron Works	NH	43.43	-71.34
03846	Jackson	NH	44.14	-71.18
03854	New Castle	NH	43.06	-70.72
03901	Berwick	ME	43.3	-70.84
03905	Kittery Point	ME	43.08	-70.69
03907	Ogunquit	ME	43.24	-70.59
04008	Bowdoinham	ME	44.01	-69.89
04037	Fryeburg	ME	44.01	-70.97
04054	Moody	ME	43.3	-70.59
04088	Waterford	ME	44.18	-70.71
04102	Portland	ME	43.66	-70.3
04107	Cape Elizabeth	ME	43.56	-70.2
04109	Portland	ME	43.64	-70.17
04110	Cumberland Foreside	ME	43.75	-70.2
04222	Durham	ME	43.92	-70.12
04259	Monmouth	ME	44.23	-70.01
04261	Newry	ME	44.5	-70.96
04285	Weld	ME	44.69	-70.42
04342	Dresden	ME	44.1	-69.72
04348	Jefferson	ME	44.2	-69.45
04349	Kents Hill	ME	44.43	-70.07
04360	Vienna	ME	44.53	-69.98
04420	Castine	ME	44.38	-68.8
04471	Orient	ME	45.81	-67.84
04478	Rockwood	ME	45.67	-69.74
04491	Vanceboro	ME	45.56	-67.43
04563	Cushing	ME	44.01	-69.24
04565	Sebasco Estates	ME	43.77	-69.84
04574	Washington	ME	44.27	-69.36
04631	Eastport	ME	44.91	-67.01
04642	Harborside	ME	44.33	-68.81
04645	Isle Au Haut	ME	44.04	-68.62
04668	Princeton	ME	45.22	-67.57
04733	Benedicta	ME	45.8	-68.41
04737	Clayton Lake	ME	46.61	-69.52
04741	Estcourt Station	ME	47.45	-69.22
04742	Fort Fairfield	ME	46.76	-67.83
04848	Islesboro	ME	44.3	-68.9
04852	Monhegan	ME	43.76	-69.32
04863	Vinalhaven	ME	44.04	-68.83
04945	Jackman	ME	45.62	-70.25
04964	Oquossoc	ME	44.96	-70.77
04972	Sandy Point	ME	44.52	-68.84
04973	Searsmont	ME	44.36	-69.19
05030	Ascutney	VT	43.41	-72.42
05050	Mc Indoe Falls	VT	44.26	-72.06
05056	Plymouth	VT	43.53	-72.73
05101	Bellows Falls	VT	43.13	-72.45
05153	Proctorsville	VT	43.42	-72.64
05155	South Londonderry	VT	43.09	-72.92
05159	Westminster Station	VT	43.04	-72.48
05251	Dorset	VT	43.25	-73.09
05253	East Dorset	VT	43.24	-72.99
05260	North Pownal	VT	42.81	-73.27
05261	Pownal	VT	42.76	-73.23
05340	Bondville	VT	43.16	-72.93
05346	Putney	VT	42.97	-72.52
05352	Stamford	VT	42.81	-73.08
05358	West Halifax	VT	42.76	-72.72
05463	Isle La Motte	VT	44.87	-73.33
05471	Montgomery Center	VT	44.86	-72.59
05472	New Haven	VT	44.12	-73.15
05476	Richford	VT	44.99	-72.67
05501	Andover	MA	42.65	-71.14
05647	Cabot	VT	44.4	-72.31
05652	Eden	VT	44.7	-72.55
05669	Roxbury	VT	44.1	-72.73
05674	Warren	VT	44.12	-72.85
05731	Benson	VT	43.72	-73.32
05746	Gaysville	VT	43.73	-72.74
05753	Middlebury	VT	44	-73.15
05776	West Rupert	VT	43.26	-73.19
05821	Barnet	VT	44.3	-72.05
05823	Beebe Plain	VT	45	-72.14
05840	Granby	VT	44.57	-71.77
05847	Lowell	VT	44.8	-72.45
05902	Beecher Falls	VT	45.01	-71.49
05904	Gilman	VT	44.42	-71.71
05907	Norton	VT	45	-71.8
06018	Canaan	CT	42.03	-73.33
06023	East Berlin	CT	41.61	-72.72
06069	Sharon	CT	41.87	-73.47
06075	Stafford	CT	41.98	-72.28
06111	Newington	CT	41.68	-72.73
06112	Hartford	CT	41.79	-72.7
06117	West Hartford	CT	41.79	-72.76
06118	East Hartford	CT	41.76	-72.61
06231	Amston	CT	41.62	-72.37
06243	East Killingly	CT	41.84	-71.81
06254	North Franklin	CT	41.61	-72.14
06262	Quinebaug	CT	42.02	-71.95
06371	Old Lyme	CT	41.31	-72.34
06373	Oneco	CT	41.69	-71.81
06376	South Lyme	CT	41.29	-72.25
06387	Wauregan	CT	41.74	-71.91
06390	Fishers Island	NY	41.27	-71.99
06420	Salem	CT	41.48	-72.27
06440	Hawleyville	CT	41.43	-73.35
06447	Marlborough	CT	41.63	-72.45
06497	Stratford	CT	41.19	-73.12
06512	East Haven	CT	41.29	-72.86
06516	West Haven	CT	41.27	-72.96
06518	Hamden	CT	41.43	-72.91
06525	Woodbridge	CT	41.36	-73
06605	Bridgeport	CT	41.16	-73.22
06611	Trumbull	CT	41.25	-73.2
06612	Easton	CT	41.24	-73.31
06614	Stratford	CT	41.2	-73.13
06712	Prospect	CT	41.49	-72.97
06770	Naugatuck	CT	41.48	-73.05
06784	Sherman	CT	41.58	-73.5
06796	West Cornwall	CT	41.87	-73.33
06812	New Fairfield	CT	41.48	-73.48
06825	Fairfield	CT	41.2	-73.24
06831	Greenwich	CT	41.09	-73.66
06832	Greenwich	CT	41.02	-73.62
06901	Stamford	CT	41.05	-73.54
06903	Stamford	CT	41.14	-73.57
06906	Stamford	CT	41.07	-73.52
07020	Edgewater	NJ	40.82	-73.97
07059	Warren	NJ	40.63	-74.51
07082	Towaco	NJ	40.93	-74.34
07095	Woodbridge	NJ	40.55	-74.28
07105	Newark	NJ	40.72	-74.14
07110	Nutley	NJ	40.81	-74.15
07111	Irvington	NJ	40.72	-74.23
07112	Newark	NJ	40.71	-74.21
07201	Elizabeth	NJ	40.69	-74.17
07202	Elizabeth	NJ	40.65	-74.22
07204	Roselle Park	NJ	40.67	-74.27
07305	Jersey City	NJ	40.7	-74.08
07307	Jersey City	NJ	40.75	-74.06
07309	Jersey City	NJ	40.71	-74.03
07418	Glenwood	NJ	41.24	-74.48
07424	Little Falls	NJ	40.87	-74.21
07458	Saddle River	NJ	41.02	-74.09
07461	Sussex	NJ	41.2	-74.6
07503	Paterson	NJ	40.9	-74.15
07504	Paterson	NJ	40.91	-74.14
07508	Haledon	NJ	40.96	-74.18
07511	Totowa	NJ	40.9	-74.22
07620	Alpine	NJ	40.95	-73.92
07645	Montvale	NJ	41.05	-74.04
07657	Ridgefield	NJ	40.83	-74.01
07663	Saddle Brook	NJ	40.9	-74.09
07721	Cliffwood	NJ	40.44	-74.23
07726	Englishtown	NJ	40.29	-74.36
07731	Howell	NJ	40.14	-74.19
07750	Monmouth Beach	NJ	40.33	-73.98
07823	Belvidere	NJ	40.82	-75.07
07827	Montague	NJ	41.29	-74.74
07830	Califon	NJ	40.72	-74.79
07878	Mount Tabor	NJ	40.87	-74.47
07901	Summit	NJ	40.71	-74.36
07921	Bedminster	NJ	40.65	-74.67
07950	Morris Plains	NJ	40.83	-74.48
07979	Pottersville	NJ	40.7	-74.72
08006	Barnegat Light	NJ	39.75	-74.11
08016	Burlington	NJ	40.07	-74.85
08038	Hancocks Bridge	NJ	39.47	-75.45
08070	Pennsville	NJ	39.65	-75.51
08102	Camden	NJ	39.95	-75.12
08106	Audubon	NJ	39.89	-75.07
08109	Merchantville	NJ	39.95	-75.05
08110	Pennsauken	NJ	39.97	-75.06
08203	Brigantine	NJ	39.41	-74.36
08212	Cape May Point	NJ	38.93	-74.96
08224	New Gretna	NJ	39.6	-74.47
08312	Clayton	NJ	39.65	-75.08
08314	Delmont	NJ	39.22	-74.94
08323	Greenwich	NJ	39.39	-75.36
08330	Mays Landing	NJ	39.45	-74.72
08403	Longport	NJ	39.32	-74.54
08404	Atlantic City	NJ	39.36	-74.42
08502	Belle Mead	NJ	40.46	-74.64
08511	Cookstown	NJ	40.04	-74.55
08527	Jackson	NJ	40.1	-74.35
08556	Rosemont	NJ	40.42	-74.99
08628	Trenton	NJ	40.26	-74.83
08640	Fort Dix	NJ	40	-74.59
08648	Lawrence Township	NJ	40.28	-74.72
08720	Allenwood	NJ	40.13	-74.09
08736	Manasquan	NJ	40.11	-74.03
08758	Waretown	NJ	39.78	-74.19
08759	Manchester Township	NJ	39.93	-74.39
08808	Broadway	NJ	40.73	-75.05
08831	Monroe Township	NJ	40.34	-74.44
08861	Perth Amboy	NJ	40.52	-74.27
08865	Phillipsburg	NJ	40.68	-75.18
08902	North Brunswick	NJ	40.45	-74.48
08904	Highland Park	NJ	40.5	-74.42
10004	New York	NY	40.69	-74.02
10034	New York	NY	40.87	-73.92
10115	New York	NY	40.81	-73.96
10128	New York	NY	40.78	-73.95
10178	New York	NY	40.71	-73.99
10196	New York	NY	40.71	-74
10200	New York	NY	40.77	-73.95
10279	New York	NY	40.71	-74.01
10280	New York	NY	40.71	-74.02
10301	Staten Island	NY	40.63	-74.09
10305	Staten Island	NY	40.6	-74.07
10307	Staten Island	NY	40.51	-74.24
10451	Bronx	NY	40.82	-73.93
10454	Bronx	NY	40.81	-73.92
10464	Bronx	NY	40.87	-73.8
10471	Bronx	NY	40.9	-73.9
10512	Carmel	NY	41.41	-73.68
10557	Mount Vernon	NY	40.9	-73.82
10590	South Salem	NY	41.25	-73.54
10596	Verplanck	NY	41.26	-73.96
10602	White Plains	NY	41.02	-73.75
10603	White Plains	NY	41.05	-73.78
10604	West Harrison	NY	41.05	-73.74
10607	White Plains	NY	41.04	-73.81
10704	Yonkers	NY	40.92	-73.86
10705	Yonkers	NY	40.92	-73.89
10706	Hastings On Hudson	NY	40.98	-73.87
10709	Eastchester	NY	40.95	-73.8
10801	New Rochelle	NY	40.92	-73.77
10803	Pelham	NY	40.9	-73.81
10804	New Rochelle	NY	40.94	-73.78
10805	New Rochelle	NY	40.9	-73.78
10964	Palisades	NY	41.02	-73.91
10985	Thompson Ridge	NY	41.58	-74.37
10988	Unionville	NY	41.3	-74.56
11010	Franklin Square	NY	40.7	-73.67
11024	Great Neck	NY	40.82	-73.74
11096	Inwood	NY	40.62	-73.75
11101	Long Island City	NY	40.74	-73.93
11103	Astoria	NY	40.76	-73.91
11105	Astoria	NY	40.78	-73.91
11109	Long Island City	NY	40.75	-73.96
11208	Brooklyn	NY	40.67	-73.87
11209	Brooklyn	NY	40.62	-74.03
11222	Brooklyn	NY	40.73	-73.95
11224	Brooklyn	NY	40.58	-73.99
11357	Whitestone	NY	40.79	-73.81
11362	Little Neck	NY	40.76	-73.74
11377	Woodside	NY	40.74	-73.9
11385	Ridgewood	NY	40.7	-73.89
11425	Jamaica	NY	40.61	-74.02
11426	Bellerose	NY	40.74	-73.72
11509	Atlantic Beach	NY	40.59	-73.73
11554	East Meadow	NY	40.71	-73.55
11560	Locust Valley	NY	40.88	-73.58
11691	Far Rockaway	NY	40.6	-73.76
11697	Breezy Point	NY	40.56	-73.91
11709	Bayville	NY	40.9	-73.56
11710	Bellmore	NY	40.65	-73.52
11789	Sound Beach	NY	40.96	-72.97
11792	Wading River	NY	40.94	-72.81
11803	Plainview	NY	40.78	-73.47
11804	Old Bethpage	NY	40.75	-73.45
11853	Jericho	NY	40.78	-73.54
11951	Mastic Beach	NY	40.76	-72.84
11953	Middle Island	NY	40.88	-72.94
11954	Montauk	NY	41.04	-71.94
11957	Orient	NY	41.14	-72.3
12015	Athens	NY	42.26	-73.81
12032	Caroga Lake	NY	43.12	-74.53
12036	Charlotteville	NY	42.54	-74.67
12089	Hoosick	NY	42.87	-73.31
12116	Maryland	NY	42.53	-74.88
12133	North Hoosick	NY	42.88	-73.34
12164	Speculator	NY	43.58	-74.38
12172	Stottville	NY	42.29	-73.74
12202	Albany	NY	42.63	-73.76
12203	Albany	NY	42.68	-73.85
12204	Albany	NY	42.69	-73.73
12205	Albany	NY	42.72	-73.83
12302	Schenectady	NY	42.88	-73.98
12303	Schenectady	NY	42.75	-73.93
12306	Schenectady	NY	42.81	-74.04
12309	Schenectady	NY	42.8	-73.86
12414	Catskill	NY	42.21	-73.86
12459	New Kingston	NY	42.21	-74.68
12469	Preston Hollow	NY	42.44	-74.2
12483	Spring Glen	NY	41.66	-74.42
12517	Copake Falls	NY	42.14	-73.5
12518	Cornwall	NY	41.41	-74.04
12544	Mellenville	NY	42.26	-73.68
12588	Walker Valley	NY	41.62	-74.37
12601	Poughkeepsie	NY	41.69	-73.92
12603	Poughkeepsie	NY	41.68	-73.86
12722	Burlingham	NY	41.59	-74.38
12725	Claryville	NY	41.98	-74.57
12760	Long Eddy	NY	41.85	-75.13
12771	Port Jervis	NY	41.37	-74.69
12812	Blue Mountain Lake	NY	43.87	-74.44
12816	Cambridge	NY	43.02	-73.38
12832	Granville	NY	43.4	-73.26
12855	North Hudson	NY	43.98	-73.7
12927	Cranberry Lake	NY	44.22	-74.83
12928	Crown Point	NY	43.95	-73.53
12979	Rouses Point	NY	44.99	-73.37
13054	Durhamville	NY	43.12	-75.67
13062	Etna	NY	42.48	-76.38
13065	Fayette	NY	42.81	-76.8
13083	Lacona	NY	43.64	-76.06
13102	Mc Lean	NY	42.55	-76.29
13134	Peterboro	NY	42.97	-75.68
13145	Sandy Creek	NY	43.65	-76.12
13165	Waterloo	NY	42.9	-76.86
13209	Syracuse	NY	43.07	-76.22
13212	Syracuse	NY	43.13	-76.13
13214	Syracuse	NY	43.04	-76.08
13215	Syracuse	NY	42.98	-76.22
13302	Altmar	NY	43.51	-76
13305	Beaver Falls	NY	43.89	-75.42
13317	Canajoharie	NY	42.9	-74.57
13342	Garrattsville	NY	42.65	-75.2
13415	New Lisbon	NY	42.6	-75.2
13426	Orwell	NY	43.56	-75.95
13428	Palatine Bridge	NY	42.92	-74.55
13436	Raquette Lake	NY	43.81	-74.65
13501	Utica	NY	43.1	-75.23
13502	Utica	NY	43.14	-75.15
13618	Cape Vincent	NY	44.12	-76.33
13655	Hogansburg	NY	44.97	-74.63
13661	Mannsville	NY	43.71	-76.06
13734	Barton	NY	42.07	-76.41
13758	East Pharsalia	NY	42.59	-75.73
13783	Hancock	NY	41.95	-75.27
13788	Hobart	NY	42.37	-74.66
13812	Nichols	NY	42.03	-76.35
13832	Plymouth	NY	42.66	-75.67
13840	Smithboro	NY	42.03	-76.4
13842	South Kortright	NY	42.37	-74.72
13902	Binghamton	NY	42.09	-75.97
13903	Binghamton	NY	42.04	-75.89
13904	Binghamton	NY	42.13	-75.82
13905	Binghamton	NY	42.17	-75.94
14012	Barker	NY	43.32	-78.55
14041	Dayton	NY	42.42	-78.98
14048	Dunkirk	NY	42.47	-79.33
14054	East Bethany	NY	42.91	-78.13
14126	Olcott	NY	43.34	-78.73
14138	South Dayton	NY	42.36	-79.05
14143	Stafford	NY	42.98	-78.08
14166	Van Buren Point	NY	42.44	-79.36
14207	Buffalo	NY	42.95	-78.9
14219	Buffalo	NY	42.79	-78.83
14221	Buffalo	NY	42.98	-78.72
14228	Buffalo	NY	43.04	-78.78
14302	Niagara Falls	NY	43.09	-79.05
14304	Niagara Falls	NY	43.1	-78.95
14305	Niagara Falls	NY	43.12	-79.02
14433	Clyde	NY	43.08	-76.87
14437	Dansville	NY	42.56	-77.69
14477	Kent	NY	43.33	-78.13
14479	Knowlesville	NY	43.24	-78.31
14529	Perkinsville	NY	42.54	-77.64
14571	Waterport	NY	43.33	-78.24
14590	Wolcott	NY	43.22	-76.81
14612	Rochester	NY	43.27	-77.68
14623	Rochester	NY	43.09	-77.64
14624	Rochester	NY	43.13	-77.73
14625	Rochester	NY	43.15	-77.51
14708	Alma	NY	42.01	-78.02
14721	Ceres	NY	42	-78.27
14736	Findley Lake	NY	42.14	-79.75
14745	Hume	NY	42.47	-78.14
14813	Belmont	NY	42.22	-78.03
14847	Interlaken	NY	42.61	-76.72
14881	Slaterville Springs	NY	42.4	-76.36
14892	Waverly	NY	42.01	-76.52
14901	Elmira	NY	42.09	-76.75
14902	Elmira	NY	42.08	-76.8
14903	Elmira	NY	42.13	-76.87
15010	Beaver Falls	PA	40.76	-80.32
15012	Belle Vernon	PA	40.12	-79.86
15043	Georgetown	PA	40.64	-80.49
15065	Natrona Heights	PA	40.64	-79.73
15101	Allison Park	PA	40.57	-79.95
15126	Imperial	PA	40.45	-80.25
15129	South Park	PA	40.29	-79.99
15146	Monroeville	PA	40.42	-79.76
15225	Pittsburgh	PA	40.51	-80.11
15237	Pittsburgh	PA	40.55	-80.04
15239	Pittsburgh	PA	40.48	-79.74
15241	Pittsburgh	PA	40.33	-80.08
15316	Brave	PA	39.72	-80.25
15351	Nemacolin	PA	39.88	-79.92
15361	Southview	PA	40.33	-80.26
15376	West Alexander	PA	40.1	-80.5
15411	Addison	PA	39.74	-79.33
15427	Daisytown	PA	40.07	-79.97
15440	Gibbon Glade	PA	39.73	-79.56
15479	Smithton	PA	40.15	-79.74
15521	Alum Bank	PA	40.19	-78.62
15536	Crystal Spring	PA	39.93	-78.21
15551	Markleton	PA	39.87	-79.29
15564	Wellersburg	PA	39.73	-78.84
15622	Champion	PA	40.04	-79.32
15655	Laughlintown	PA	40.19	-79.16
15660	Lowber	PA	40.24	-79.77
15682	Schenley	PA	40.68	-79.64
15725	Clarksburg	PA	40.49	-79.36
15730	Coolspring	PA	41.06	-79.09
15753	La Jose	PA	40.81	-78.62
15779	Torrance	PA	40.39	-79.22
15829	Corsica	PA	41.18	-79.2
15861	Sinnamahoning	PA	41.38	-78.05
15863	Stump Creek	PA	41.01	-78.84
15870	Wilcox	PA	41.58	-78.68
15923	Bolivar	PA	40.39	-79.15
15926	Central City	PA	40.05	-78.82
15938	Lilly	PA	40.42	-78.62
15957	Strongstown	PA	40.56	-78.91
16028	East Brady	PA	40.98	-79.61
16046	Mars	PA	40.69	-80.01
16051	Portersville	PA	40.92	-80.14
16058	Turkey City	PA	41.18	-79.61
16115	Darlington	PA	40.81	-80.42
16127	Grove City	PA	41.15	-80.08
16131	Hartstown	PA	41.55	-80.38
16155	Villa Maria	PA	41.07	-80.51
16229	Freeport	PA	40.68	-79.68
16239	Marienville	PA	41.45	-79.08
16316	Conneaut Lake	PA	41.6	-80.3
16333	Ludlow	PA	41.73	-78.95
16350	Sugar Grove	PA	41.98	-79.34
16373	Emlenton	PA	41.18	-79.7
16416	Garland	PA	41.83	-79.47
16424	Linesville	PA	41.65	-80.42
16428	North East	PA	42.21	-79.83
16430	North Springfield	PA	41.95	-80.47
16506	Erie	PA	42.06	-80.15
16509	Erie	PA	42.06	-80.04
16510	Erie	PA	42.11	-79.95
16511	Erie	PA	42.17	-79.99
16646	Hastings	PA	40.66	-78.7
16652	Huntingdon	PA	40.49	-78.01
16666	Osceola Mills	PA	40.89	-78.33
16691	Wells Tannery	PA	40.09	-78.18
16720	Austin	PA	41.63	-78.08
16727	Derrick City	PA	41.97	-78.55
16728	De Young	PA	41.57	-78.91
16838	Grampian	PA	40.96	-78.61
16871	Pottersdale	PA	41.2	-78.02
16877	Warriors Mark	PA	40.7	-78.11
16882	Woodward	PA	40.92	-77.3
16915	Coudersport	PA	41.77	-78.01
16926	Granville Summit	PA	41.71	-76.77
16929	Lawrenceville	PA	41.99	-77.12
16930	Liberty	PA	41.55	-77.1
17019	Dillsburg	PA	40.11	-77.03
17052	Mapleton Depot	PA	40.37	-77.97
17063	Milroy	PA	40.71	-77.58
17073	Newmanstown	PA	40.35	-76.21
17102	Harrisburg	PA	40.27	-76.91
17112	Harrisburg	PA	40.37	-76.78
17113	Harrisburg	PA	40.23	-76.83
17211	Artemas	PA	39.76	-78.4
17214	Blue Ridge Summit	PA	39.73	-77.46
17241	Newville	PA	40.17	-77.4
17260	Shirleysburg	PA	40.29	-77.87
17314	Delta	PA	39.76	-76.33
17319	Etters	PA	40.15	-76.79
17349	New Freedom	PA	39.73	-76.69
17353	Orrtanna	PA	39.88	-77.38
17406	York	PA	40.01	-76.64
17407	York	PA	39.88	-76.71
17408	York	PA	39.95	-76.81
17502	Bainbridge	PA	40.09	-76.67
17555	Narvon	PA	40.12	-75.97
17563	Peach Bottom	PA	39.76	-76.18
17569	Reinholds	PA	40.27	-76.11
17602	Lancaster	PA	40.04	-76.3
17606	Lancaster	PA	40.11	-76.3
17611	Lancaster	PA	40.01	-76.37
17724	Canton	PA	41.65	-76.85
17773	Tylersville	PA	40.99	-77.42
17774	Unityville	PA	41.24	-76.52
17778	Westport	PA	41.3	-77.84
17814	Benton	PA	41.19	-76.38
17841	Mc Clure	PA	40.7	-77.31
17853	Mount Pleasant Mills	PA	40.69	-77
17878	Stillwater	PA	41.15	-76.36
17941	Klingerstown	PA	40.66	-76.62
17960	New Ringgold	PA	40.68	-75.99
17963	Pine Grove	PA	40.54	-76.38
17985	Zion Grove	PA	40.93	-76.25
18010	Ackermanville	PA	40.84	-75.17
18058	Kunkletown	PA	40.88	-75.47
18066	New Tripoli	PA	40.65	-75.74
18084	Sumneytown	PA	40.31	-75.5
18106	Allentown	PA	40.57	-75.56
18109	Allentown	PA	40.64	-75.44
18195	Allentown	PA	40.58	-75.62
18210	Albrightsville	PA	41	-75.58
18211	Andreas	PA	40.74	-75.82
18246	Rock Glen	PA	40.96	-76.2
18247	Saint Johns	PA	41.03	-75.98
18336	Matamoras	PA	41.37	-74.74
18340	Millrift	PA	41.42	-74.77
18343	Mount Bethel	PA	40.9	-75.11
18347	Pocono Lake	PA	41.11	-75.56
18419	Factoryville	PA	41.56	-75.78
18458	Shohola	PA	41.47	-74.91
18461	Starlight	PA	41.9	-75.33
18466	Tobyhanna	PA	41.18	-75.43
18507	Moosic	PA	41.35	-75.72
18512	Scranton	PA	41.43	-75.6
18518	Old Forge	PA	41.37	-75.73
18519	Scranton	PA	41.47	-75.62
18610	Blakeslee	PA	41.04	-75.52
18619	Hillsgrove	PA	41.43	-76.71
18623	Laceyville	PA	41.64	-76.16
18631	Mifflinville	PA	41.03	-76.3
18705	Wilkes Barre	PA	41.27	-75.84
18707	Mountain Top	PA	41.16	-75.9
18708	Shavertown	PA	41.31	-75.95
18817	East Smithfield	PA	41.87	-76.63
18827	Lanesboro	PA	41.96	-75.58
18830	Little Meadows	PA	41.99	-76.13
18833	New Albany	PA	41.6	-76.44
18921	Ferndale	PA	40.53	-75.17
18957	Salford	PA	40.29	-75.45
18966	Southampton	PA	40.18	-75
18977	Washington Crossing	PA	40.28	-74.87
19028	Edgemont	PA	39.9	-75.5
19061	Marcus Hook	PA	39.83	-75.44
19067	Morrisville	PA	40.2	-74.78
19113	Philadelphia	PA	39.87	-75.25
19116	Philadelphia	PA	40.12	-75.01
19151	Philadelphia	PA	39.98	-75.26
19154	Philadelphia	PA	40.1	-74.98
19244	Philadelphia	PA	39.95	-75.16
19343	Glenmoore	PA	40.09	-75.77
19351	Lewisville	PA	39.72	-75.86
19362	Nottingham	PA	39.74	-76.04
19397	Southeastern	PA	40.05	-75.41
19470	Saint Peters	PA	40.14	-75.8
19472	Sassamansville	PA	40.34	-75.57
19477	Spring House	PA	40.18	-75.23
19480	Uwchland	PA	40.06	-75.65
19504	Barto	PA	40.38	-75.57
19520	Elverson	PA	40.15	-75.83
19529	Kempton	PA	40.63	-75.87
19544	Mount Aetna	PA	40.42	-76.3
19605	Reading	PA	40.4	-75.94
19606	Reading	PA	40.34	-75.86
19607	Reading	PA	40.29	-75.94
19608	Reading	PA	40.31	-76.03
19703	Claymont	DE	39.8	-75.45
19716	Newark	DE	39.69	-75.76
19734	Townsend	DE	39.39	-75.69
19735	Winterthur	DE	39.8	-75.6
19804	Wilmington	DE	39.72	-75.62
19808	Wilmington	DE	39.74	-75.67
19810	Wilmington	DE	39.82	-75.51
19887	Wilmington	DE	39.81	-75.5
19938	Clayton	DE	39.29	-75.63
19940	Delmar	DE	38.46	-75.57
19944	Fenwick Island	DE	38.46	-75.05
19964	Marydel	DE	39.09	-75.72
